ID,Time,Solution,Expected Solution,Number of Vertices,Number of vertices expected,Valid Solution
1,484.7011351585388,"[1, 5, 72, 9, 11, 78, 79, 81, 17, 84, 21, 86, 23, 25, 93, 30, 97, 100, 39, 104, 41, 42, 43, 105, 45, 49, 50, 53, 54, 61]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
2,481.53172612190247,"[64, 1, 65, 5, 70, 74, 13, 15, 16, 81, 17, 83, 84, 86, 87, 25, 89, 91, 90, 94, 32, 96, 99, 102, 39, 105, 47, 50, 54, 62]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
3,480.0313501358032,"[2, 67, 68, 6, 72, 10, 11, 13, 78, 83, 19, 85, 23, 24, 87, 27, 93, 30, 98, 36, 100, 38, 103, 42, 47, 48, 51, 52, 56, 61]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
4,480.2249767780304,"[1, 4, 8, 72, 11, 76, 78, 82, 84, 21, 86, 23, 22, 25, 90, 30, 94, 97, 34, 35, 102, 40, 107, 45, 46, 47, 53, 55, 61, 63]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
5,480.491286277771,"[1, 5, 6, 72, 11, 13, 78, 79, 81, 84, 85, 21, 23, 25, 30, 95, 34, 35, 37, 39, 40, 104, 105, 43, 45, 47, 53, 55, 61, 63]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
6,480.27877736091614,"[1, 67, 6, 72, 11, 76, 13, 75, 79, 78, 19, 84, 21, 85, 23, 25, 93, 30, 97, 100, 104, 42, 43, 45, 46, 49, 53, 55, 61, 63]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
7,480.0188970565796,"[1, 68, 5, 7, 8, 72, 11, 76, 78, 83, 21, 85, 23, 25, 93, 30, 97, 100, 103, 41, 42, 43, 107, 46, 47, 48, 51, 53, 56, 61]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
8,481.39947628974915,"[1, 65, 5, 7, 72, 11, 13, 78, 80, 81, 82, 84, 85, 21, 23, 25, 89, 90, 30, 97, 37, 101, 39, 104, 44, 108, 46, 55, 61, 63]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
9,481.1407046318054,"[1, 6, 70, 72, 11, 13, 78, 81, 82, 19, 21, 86, 23, 25, 90, 30, 94, 97, 102, 39, 41, 42, 105, 107, 45, 47, 50, 53, 56, 60]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
10,480.0016326904297,"[2, 68, 5, 6, 72, 10, 11, 13, 78, 80, 81, 82, 85, 21, 23, 87, 25, 90, 30, 94, 97, 102, 39, 42, 108, 45, 46, 50, 56, 61]","[2, 6, 7, 12, 14, 22, 24, 26, 31, 37, 39, 43, 48, 49, 53, 57, 58, 62, 64, 68, 73, 79, 84, 87, 88, 94, 99, 101, 104]",30,29,True
