ID,Time,Solution,Expected Solution,Number of Vertices,Number of vertices expected,Valid Solution
1,0.13622641563415527,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
2,0.17112183570861816,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
3,0.15512919425964355,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
4,0.10430312156677246,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
5,0.18686461448669434,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
6,0.09058165550231934,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
7,0.09070897102355957,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
8,0.41951632499694824,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
9,0.2159104347229004,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
10,0.10687565803527832,"[3, 8, 12, 13, 14, 24, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
11,0.09178495407104492,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
12,0.1062614917755127,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
13,0.10701632499694824,"[3, 8, 12, 13, 14, 24, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
14,0.09009218215942383,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
14,0.15092086791992188,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
15,0.0750730037689209,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
16,0.07483696937561035,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
17,0.11947298049926758,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
18,0.24824070930480957,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
19,0.1062774658203125,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
