ID,Time,Solution,Expected Solution,Number of Vertices,Number of vertices expected,Valid Solution
1,0.04507780075073242,"[3, 8, 12, 13, 14, 24, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
2,0.07725262641906738,"[3, 8, 11, 12, 14, 24, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
3,0.030255556106567383,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
4,0.04537343978881836,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
5,0.04425549507141113,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
6,0.10837912559509277,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
7,0.21780085563659668,"[3, 8, 11, 12, 14, 24, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
8,1.426668405532837,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
9,1.5944507122039795,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
10,0.1058661937713623,"[3, 8, 12, 14, 24, 25, 26, 28, 29]","[4, 9, 13, 14, 15, 24, 27, 29, 30]",9,9,True
