ID,Time,Solution,Expected Solution,Number of Vertices,Number of vertices expected,Valid Solution
1,482.07282757759094,"[0, 7, 10, 13, 15, 21, 23, 26, 28, 33, 34, 35, 40, 43, 45, 49, 59, 61]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
2,480.05369114875793,"[0, 2, 3, 15, 22, 28, 33, 39, 42, 45, 46, 48, 50, 52, 55, 58, 59, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
3,480.19087052345276,"[0, 3, 7, 10, 13, 16, 18, 23, 27, 31, 33, 34, 40, 43, 45, 46, 49, 59]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
4,481.2823717594147,"[2, 6, 12, 13, 17, 22, 27, 33, 39, 41, 42, 43, 44, 46, 48, 53, 56, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
5,482.30256962776184,"[0, 12, 15, 17, 20, 24, 25, 28, 33, 34, 44, 46, 48, 50, 52, 55, 59, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
6,480.19373750686646,"[1, 7, 13, 18, 20, 23, 26, 28, 32, 35, 38, 40, 44, 49, 50, 52, 57, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
7,480.9316215515137,"[1, 4, 7, 10, 13, 18, 19, 23, 26, 27, 35, 38, 40, 43, 45, 49, 57, 61]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
8,481.0951261520386,"[0, 3, 5, 7, 10, 13, 15, 16, 21, 23, 31, 33, 34, 40, 43, 47, 49, 59]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
9,483.28144431114197,"[0, 5, 7, 9, 10, 13, 15, 21, 23, 26, 32, 33, 34, 35, 42, 43, 49, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
10,480.05947184562683,"[7, 9, 10, 13, 16, 17, 18, 23, 28, 30, 33, 34, 36, 40, 43, 44, 49, 57]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
