ID,Time,Solution,Expected Solution,Number of Vertices,Number of vertices expected,Valid Solution
1,15.10062026977539,"[0, 4, 5, 7, 10, 13, 15, 19, 21, 23, 26, 33, 34, 36, 42, 43, 49, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
2,15.067455053329468,"[0, 2, 4, 5, 7, 10, 13, 16, 18, 19, 21, 23, 30, 36, 38, 40, 43, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
3,15.05554485321045,"[2, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 26, 36, 38, 40, 43, 49, 57]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
4,15.013643741607666,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
5,15.00297999382019,"[0, 4, 5, 7, 10, 13, 18, 19, 21, 23, 26, 33, 34, 36, 40, 43, 49, 61]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
6,15.026629209518433,"[0, 3, 5, 8, 10, 12, 15, 22, 27, 33, 34, 42, 46, 48, 50, 52, 59, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
7,15.060384750366211,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
8,15.02614164352417,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
9,15.05105185508728,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
10,15.021748065948486,"[0, 3, 5, 7, 10, 13, 15, 23, 27, 31, 33, 34, 40, 43, 47, 49, 59, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
11,15.001837253570557,"[4, 5, 7, 10, 13, 15, 19, 21, 23, 26, 34, 36, 38, 42, 43, 49, 57, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
12,15.059371948242188,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
13,15.00258183479309,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
14,15.002069234848022,"[2, 4, 5, 7, 10, 13, 18, 19, 21, 23, 26, 36, 38, 40, 43, 49, 57, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
15,15.002382040023804,"[0, 7, 10, 13, 18, 23, 26, 28, 33, 34, 36, 40, 43, 44, 45, 49, 59, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
16,15.143232583999634,"[0, 10, 13, 15, 16, 23, 27, 31, 33, 34, 35, 40, 43, 45, 46, 49, 55, 59]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
17,15.066391229629517,"[0, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 26, 34, 35, 38, 40, 43, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
18,15.156472444534302,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
19,15.001439094543457,"[0, 4, 7, 10, 13, 15, 16, 19, 23, 27, 30, 34, 36, 37, 40, 43, 45, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
20,15.071418285369873,"[0, 1, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 26, 35, 38, 40, 43, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
21,30.281196355819702,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
22,30.008920192718506,"[0, 2, 3, 4, 5, 7, 10, 13, 15, 16, 19, 21, 23, 31, 38, 40, 43, 47, 49]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",19,17,True
23,30.026206493377686,"[0, 2, 4, 7, 10, 13, 18, 19, 21, 23, 26, 28, 35, 38, 40, 43, 49, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
24,30.112915754318237,"[0, 7, 10, 13, 15, 19, 23, 26, 27, 32, 34, 35, 38, 40, 43, 45, 49, 62]","[1, 8, 11, 14, 17, 19, 24, 27, 28, 34, 35, 36, 41, 44, 46, 50, 60]",18,17,True
